dataset_name,table_name,column_name,table_description,column_description
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_14d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 14d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_sales_30d_samesku,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed sales 30d samesku
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_1d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 1d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_7d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 7d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_14d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 14d
CC_I2O_DATA_STG,ad_sp_productad_report,attributed_units_ordered_30d,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Attributed units ordered 30d
CC_I2O_DATA_STG,ad_sp_productad_report,period,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Reporting period
CC_I2O_DATA_STG,ad_sp_productad_report,scrape_date,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Scrape date
CC_I2O_DATA_STG,ad_sp_productad_report,reporting_range,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Reporting range
CC_I2O_DATA_STG,ad_sp_productad_report,region,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Geographic region
CC_I2O_DATA_STG,ad_sp_productad_report,marketplace,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Sales marketplace
CC_I2O_DATA_STG,ad_sp_productad_report,account,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Account
CC_I2O_DATA_STG,ad_sp_productad_report,source_system_id,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for source system
CC_I2O_DATA_STG,ad_sp_productad_report,load_id,"""Stage table focused on ad sp productad highlighted by fields such as amazon asin identifier, geographic region, sales marketplace.""",Unique identifier for load
CC_I2O_DATA_STG,customer_reviews_data_daily,product_code,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Code for product
CC_I2O_DATA_STG,customer_reviews_data_daily,client,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Client
CC_I2O_DATA_STG,customer_reviews_data_daily,comment,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Comment
CC_I2O_DATA_STG,customer_reviews_data_daily,date_of_extraction,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Date of extraction
CC_I2O_DATA_STG,customer_reviews_data_daily,last_recorded_date,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Last recorded date
CC_I2O_DATA_STG,customer_reviews_data_daily,variation_reviewed,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Variation reviewed
CC_I2O_DATA_STG,customer_reviews_data_daily,date_of_review,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Date of review
CC_I2O_DATA_STG,customer_reviews_data_daily,marketplace,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Sales marketplace
CC_I2O_DATA_STG,customer_reviews_data_daily,number_found_helpful,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Number found helpful
CC_I2O_DATA_STG,customer_reviews_data_daily,rating,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Metric rating metric
CC_I2O_DATA_STG,customer_reviews_data_daily,region,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Geographic region
CC_I2O_DATA_STG,customer_reviews_data_daily,review_count,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Count of review
CC_I2O_DATA_STG,customer_reviews_data_daily,review_title,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Review title
CC_I2O_DATA_STG,customer_reviews_data_daily,reviewer_name,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Reviewer name
CC_I2O_DATA_STG,customer_reviews_data_daily,url,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Url
CC_I2O_DATA_STG,customer_reviews_data_daily,verified_purchase,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Verified purchase
CC_I2O_DATA_STG,customer_reviews_data_daily,reporting_range,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Reporting range
CC_I2O_DATA_STG,customer_reviews_data_daily,load_id,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Unique identifier for load
CC_I2O_DATA_STG,customer_reviews_data_daily,week_repo_date,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Week repo date
CC_I2O_DATA_STG,customer_reviews_data_daily,month_repo_date,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Month repo date
CC_I2O_DATA_STG,customer_reviews_data_daily,year_repo_date,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Year repo date
CC_I2O_DATA_STG,customer_reviews_data_daily,quarter_repo_date,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Quarter repo date
CC_I2O_DATA_STG,customer_reviews_data_daily,vine_review,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Vine review
CC_I2O_DATA_STG,customer_reviews_data_daily,source_system_id,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Unique identifier for source system
CC_I2O_DATA_STG,customer_reviews_data_daily,status_code,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Code for status
CC_I2O_DATA_STG,customer_reviews_data_daily,one_star_percentage_of_total,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Count of one star percentage of
CC_I2O_DATA_STG,customer_reviews_data_daily,two_star_percentage_of_total,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Count of two star percentage of
CC_I2O_DATA_STG,customer_reviews_data_daily,three_star_percentage_of_total,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Count of three star percentage of
CC_I2O_DATA_STG,customer_reviews_data_daily,four_star_percentage_of_total,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Count of four star percentage of
CC_I2O_DATA_STG,customer_reviews_data_daily,five_startrating_percentage_of_total,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Count of five startrating percentage of
CC_I2O_DATA_STG,customer_reviews_data_daily,i2o_product_code,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Code for i2o product
CC_I2O_DATA_STG,customer_reviews_data_daily,overall_rating,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Overall rating metric
CC_I2O_DATA_STG,customer_reviews_data_daily,zipcode,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Zipcode
CC_I2O_DATA_STG,customer_reviews_data_daily,vine_voice_reviewer,"""Stage table focused on customer reviews daily highlighted by fields such as code for product, geographic region, sales marketplace.""",Vine voice reviewer
CC_I2O_DATA_STG,i2o_seller_notification_file,client_name,"""Stage table focused on seller notification file highlighted by fields such as sales marketplace, geographic region, account.""",Client name
CC_I2O_DATA_STG,i2o_seller_notification_file,account,"""Stage table focused on seller notification file highlighted by fields such as sales marketplace, geographic region, account.""",Account
CC_I2O_DATA_STG,i2o_seller_notification_file,marketplace,"""Stage table focused on seller notification file highlighted by fields such as sales marketplace, geographic region, account.""",Sales marketplace
CC_I2O_DATA_STG,i2o_seller_notification_file,region,"""Stage table focused on seller notification file highlighted by fields such as sales marketplace, geographic region, account.""",Geographic region
